order_id,order_date,customer_id,customer_name,country,product_id,category,quantity,unit_price,payment_method,order_status,platform
WEB-10653,2025-09-24,CUST-193,Gary Gomez,FR,PROD-086,Electronics,1,260.18,Debit Card,Completed,Desktop Web
WEB-10654,2026-01-17,CUST-316,Kevin Harris,CA,PROD-016,Electronics,2,502.23,Credit Card,Cancelled,Desktop Web
WEB-10655,2025-12-03,CUST-105,Alyssa Lopez,US,PROD-047,Clothing,3,49.03,UPI,Cancelled,Mobile Web
WEB-10656,2026-07-05,CUST-230,Michael Koch,US,PROD-066,Electronics,5,116.37,PayPal,Returned,Mobile Web
WEB-10657,2025-12-11,CUST-334,Joan Bradford,DE,PROD-018,Home,1,117.43,Credit Card,Returned,Mobile Web
WEB-10658,2026-04-13,CUST-206,Kelly Walsh,CA,PROD-046,Electronics,4,494.66,Credit Card,Returned,Desktop Web
WEB-10659,2026-02-20,CUST-151,Nicole Hensley,IN,PROD-060,Sports,2,222.45,UPI,Completed,Mobile Web
WEB-10660,2025-12-07,CUST-235,Darrell Terrell,CA,PROD-089,Books,3,33.8,Debit Card,Returned,Mobile Web
WEB-10661,2026-07-31,CUST-339,Joshua Murphy,FR,PROD-098,Home,4,211.09,PayPal,Completed,Mobile App
WEB-10662,2025-12-10,CUST-357,Benjamin Singh,US,PROD-100,Sports,5,128.92,PayPal,Returned,Desktop Web
WEB-10663,2025-09-24,CUST-356,Lisa Clark,AU,PROD-084,Books,4,10.52,UPI,Returned,Desktop Web
WEB-10664,2026-01-08,CUST-118,Dr. Lindsey Martin,AU,PROD-092,Clothing,3,70.51,UPI,Completed,Mobile App
WEB-10665,2026-04-24,CUST-150,Carla Moore,CA,PROD-056,Electronics,1,133.16,UPI,Completed,Mobile Web
WEB-10666,2025-12-20,CUST-314,Scott Holmes,US,PROD-075,Sports,1,264.59,Debit Card,Returned,Mobile Web
WEB-10667,2026-05-15,CUST-150,Jordan Hoffman,IN,PROD-021,Electronics,4,-22.8,UPI,Completed,Mobile App
WEB-10668,2026-08-06,CUST-385,Jennifer Underwood,DE,PROD-081,Electronics,1,257.49,Credit Card,Completed,Mobile Web
WEB-10669,2026-06-28,CUST-281,Stacey Williamson,IN,PROD-055,Sports,2,208.1,PayPal,Completed,Desktop Web
WEB-10670,2025-10-19,CUST-230,Noah Henderson,IN,PROD-093,Home,5,39.39,UPI,Completed,Mobile Web
WEB-10671,2026-05-16,CUST-204,Traci Hall DVM,AU,PROD-015,Sports,5,108.29,PayPal,Cancelled,Mobile Web
WEB-10672,2026-05-31,CUST-269,Andrea Hunter,FR,PROD-068,Home,5,77.24,UPI,Returned,Desktop Web
WEB-10673,2026-03-26,CUST-210,Gerald Nelson,US,PROD-084,Books,2,10.41,PayPal,Returned,Mobile Web
WEB-10674,2026-08-26,CUST-161,Elizabeth Young,IN,PROD-033,Home,4,190.4,PayPal,Cancelled,Mobile App
WEB-10675,2026-08-10,CUST-200,Francisco Cooper,UK,PROD-085,Sports,1,210.08,PayPal,Cancelled,Desktop Web
WEB-10676,2026-03-12,CUST-231,Jason Brown DDS,IN,PROD-021,Electronics,2,409.39,UPI,Completed,Mobile App
WEB-10677,2025-12-01,CUST-249,Holly Brown,CA,PROD-006,Electronics,3,310.07,PayPal,Returned,Desktop Web
WEB-10678,2026-04-19,CUST-147,Wendy King,FR,PROD-058,Home,4,168.82,Debit Card,Completed,Desktop Web
WEB-10679,2026-06-14,CUST-129,Jeremiah Petty,DE,PROD-098,Home,3,-62.35,Debit Card,Cancelled,Mobile App
WEB-10001,2026-09-11,CUST-191,Yolanda Perkins,CA,PROD-039,Books,5,41.5,Credit Card,Completed,Mobile Web
WEB-10681,2026-07-19,CUST-370,Jimmy Williams,DE,PROD-074,Books,3,42.47,Debit Card,Returned,Desktop Web
WEB-10682,2026-03-14,CUST-292,Cassandra Brown,IN,PROD-022,Clothing,5,41.43,UPI,Completed,Mobile App
WEB-10683,2026-10-12,CUST-385,Kenneth Jackson,UK,PROD-061,Electronics,5,110.95,Debit Card,Returned,Desktop Web
WEB-10684,2026-08-16,CUST-280,Pamela Mendoza,UK,PROD-059,Books,2,44.97,Credit Card,Cancelled,Desktop Web
WEB-10685,2026-05-02,CUST-205,Mathew Curry,DE,PROD-036,Electronics,3,215.0,PayPal,Returned,Mobile App
WEB-10686,2026-05-23,CUST-179,Vincent Liu,CA,PROD-082,Clothing,1,80.29,PayPal,Completed,Mobile Web
WEB-10687,2026-06-04,CUST-289,Melissa James,FR,PROD-040,Sports,3,230.84,Debit Card,Returned,Mobile App
WEB-10688,2026-04-09,CUST-340,Kayla Park,IN,PROD-054,Books,4,27.18,PayPal,Completed,Desktop Web
WEB-10689,2026-07-22,CUST-204,Alfred Wright,UK,PROD-016,Electronics,5,455.66,Debit Card,Returned,Desktop Web
WEB-10690,2026-04-22,CUST-217,Sarah Wilkinson,DE,PROD-060,Sports,4,181.59,UPI,Completed,Mobile Web
WEB-10691,2025-10-01,CUST-286,James Robertson,DE,PROD-064,Books,3,16.73,PayPal,Returned,Mobile Web
WEB-10692,2026-01-05,CUST-347,Daniel Cruz,UK,PROD-034,Books,4,24.7,PayPal,Cancelled,Desktop Web
WEB-10693,2026-08-16,CUST-191,Sarah Phillips,DE,PROD-007,Clothing,3,106.82,Credit Card,Cancelled,Mobile App
WEB-10694,2026-04-26,CUST-386,Brenda Reynolds,US,PROD-031,Electronics,1,359.08,PayPal,Cancelled,Mobile Web
WEB-10695,2025-10-10,CUST-244,Valerie Nguyen,FR,PROD-091,Electronics,1,348.91,UPI,Completed,Mobile Web
WEB-10696,2026-06-27,CUST-159,Michael Ramirez,DE,PROD-008,Home,3,88.55,Credit Card,Returned,Mobile Web
WEB-10697,2026-07-14,CUST-400,Jason Lopez,FR,PROD-046,Electronics,5,563.15,Credit Card,Completed,Mobile Web
WEB-10698,2026-02-19,CUST-172,John Murphy,AU,PROD-041,Electronics,2,120.17,UPI,Completed,Mobile Web
WEB-10699,2025-10-21,CUST-253,Clifford Roberson,UK,PROD-072,Clothing,4,113.21,Credit Card,Returned,Mobile Web
WEB-10700,2025-10-24,CUST-111,Toni Smith,UK,PROD-015,Sports,4,47.7,Debit Card,Completed,Mobile Web
WEB-10701,2026-04-16,CUST-336,Paul Myers,FR,PROD-074,Books,5,15.35,Debit Card,Returned,Mobile App
WEB-10702,2025-12-11,CUST-105,Kathryn Klein,IN,PROD-009,Books,2,12.45,Credit Card,Cancelled,Desktop Web
WEB-10703,2025-12-25,CUST-362,Rebecca Martin,FR,PROD-045,Sports,5,293.43,PayPal,Cancelled,Desktop Web
WEB-10704,2026-09-02,CUST-223,Christopher Ward,CA,PROD-025,Sports,4,133.81,PayPal,Completed,Mobile Web
WEB-10705,2026-08-21,CUST-387,Christopher Brown,IN,PROD-068,Home,1,185.59,UPI,Returned,Mobile Web
WEB-10706,2026-02-22,CUST-155,Edgar Mullins,DE,PROD-009,Books,3,34.85,PayPal,Returned,Desktop Web
WEB-10707,2026-08-04,CUST-149,Toni Gordon,DE,PROD-083,Home,2,232.93,UPI,Completed,Mobile Web
WEB-10708,2026-06-20,CUST-307,Daniel Smith,FR,PROD-058,Home,4,152.94,Credit Card,Cancelled,Desktop Web
WEB-10709,2025-10-19,CUST-168,Justin Williams,DE,PROD-056,Electronics,3,661.59,Credit Card,Cancelled,Mobile App
WEB-10710,2025-11-01,CUST-221,Caroline Hensley,UNKNOWN,PROD-033,Home,1,120.67,Credit Card,Cancelled,Desktop Web
WEB-10711,2026-07-31,CUST-330,Lindsey Adams,AU,PROD-006,Electronics,5,275.45,UPI,Cancelled,Desktop Web
WEB-10712,2026-01-27,CUST-365,Emily Mccormick,DE,PROD-090,Sports,3,232.06,Credit Card,Completed,Mobile App
WEB-10713,2026-02-11,CUST-282,Charles Lopez,DE,PROD-058,Home,3,164.22,UPI,Returned,Mobile App
WEB-10714,2026-02-08,CUST-285,Samantha Taylor,IN,PROD-065,Sports,4,113.47,PayPal,Completed,Mobile App
WEB-10715,2026-07-31,CUST-313,Roy Berry DVM,FR,PROD-014,Books,4,16.18,UPI,Completed,Desktop Web
WEB-10716,2026-09-03,CUST-338,Jesse Brown,CA,PROD-054,Books,5,38.44,Credit Card,Completed,Mobile App
WEB-10717,2025-12-01,CUST-149,Tamara Cole,AU,PROD-026,Electronics,4,294.78,PayPal,Completed,Mobile Web
WEB-10718,2026-07-11,CUST-375,Alfred Alvarez,CA,PROD-095,Sports,3,163.47,UPI,Cancelled,Mobile Web
WEB-10719,2026-01-07,CUST-149,Penny Bishop,CA,PROD-062,Clothing,4,21.91,Credit Card,Cancelled,Mobile App
WEB-10720,2026-07-31,CUST-348,Connie Duffy,CA,PROD-066,Electronics,3,290.97,Credit Card,Completed,Mobile App
WEB-10721,2026-08-16,CUST-255,Jon Shields,IN,PROD-016,Electronics,3,-29.1,UPI,Returned,Desktop Web
WEB-10722,2026-07-13,CUST-357,Kimberly Davis,US,PROD-073,Home,2,24.37,Debit Card,Cancelled,Desktop Web
WEB-10723,2026-10-06,CUST-350,Jill Torres,IN,PROD-073,Home,2,38.23,UPI,Returned,Mobile App
WEB-10724,2026-04-10,CUST-204,Penny Hernandez,US,PROD-089,Books,1,28.15,PayPal,Cancelled,Mobile App
WEB-10725,2026-03-19,,Kevin Ward,IN,PROD-034,Books,5,33.18,Credit Card,Cancelled,Mobile Web
WEB-10726,2025-12-18,CUST-338,Emily Rivera,AU,PROD-098,Home,2,71.61,Debit Card,Cancelled,Desktop Web
WEB-10727,2026-02-10,CUST-226,Kylie Cox,AU,PROD-063,Home,1,186.28,PayPal,Cancelled,Mobile Web
WEB-10728,2026-01-04,CUST-336,Brandon Mayo,FR,PROD-042,Clothing,1,34.78,Debit Card,Completed,Desktop Web
WEB-10729,2025-11-14,CUST-356,Jamie Espinoza,FR,PROD-051,Electronics,2,675.61,PayPal,Returned,Desktop Web
WEB-10730,2026-02-27,CUST-318,Cynthia Torres,AU,PROD-092,Clothing,4,73.64,UPI,Completed,Mobile Web
WEB-10731,2025-11-07,CUST-169,James Tyler,US,PROD-048,Home,4,63.92,PayPal,Returned,Mobile App
WEB-10732,2026-07-24,CUST-260,Paul Scott,FR,PROD-041,Electronics,3,677.86,UPI,Returned,Mobile Web
WEB-10733,2026-04-12,CUST-352,Kimberly Wilson,DE,PROD-053,Home,1,244.59,UPI,Completed,Mobile Web
WEB-10734,2026-08-01,CUST-262,Rachel Garza,FR,PROD-024,Books,4,19.95,PayPal,Completed,Mobile Web
WEB-10735,2026-06-19,CUST-318,Veronica Foster,US,PROD-062,Clothing,2,16.34,PayPal,Returned,Mobile Web
WEB-10736,2026-09-05,CUST-194,Darlene Olsen,FR,PROD-036,Electronics,1,518.79,PayPal,Returned,Desktop Web
WEB-10737,2025-09-21,CUST-221,Brenda Butler,IN,PROD-003,Home,2,77.58,Credit Card,Completed,Mobile App
WEB-10738,2026-04-04,CUST-107,Darrell Joseph,CA,PROD-096,Electronics,1,381.46,Debit Card,Completed,Mobile App
WEB-10739,2025-11-29,CUST-135,Laura Olson,US,PROD-085,Sports,2,221.75,UPI,Cancelled,Desktop Web
WEB-10740,2026-02-03,CUST-230,Brittney Wright,UK,PROD-076,Electronics,3,253.74,PayPal,Returned,Desktop Web
WEB-10741,2025-10-05,CUST-289,Amanda Harper,DE,PROD-022,Clothing,3,92.83,UPI,Completed,Mobile Web
WEB-10742,2026-08-17,CUST-169,Darlene Fowler,AU,PROD-042,Clothing,3,58.73,PayPal,Cancelled,Desktop Web
WEB-10743,2025-12-13,CUST-222,Elizabeth Parker,IN,PROD-056,Electronics,3,146.49,PayPal,Completed,Mobile App
WEB-10744,2026-01-05,CUST-323,Derek Austin,AU,PROD-053,Home,1,38.05,PayPal,Returned,Mobile Web
WEB-10745,2026-09-14,CUST-256,Michelle Johnson,CA,PROD-071,Electronics,2,285.37,PayPal,Completed,Mobile App
WEB-10746,2025-10-21,CUST-163,Brandon Jones,UK,PROD-092,Clothing,5,80.97,Credit Card,Completed,Mobile App
WEB-10747,2026-03-13,CUST-176,Linda Morris,AU,PROD-041,Electronics,5,214.97,UPI,Completed,Mobile Web
WEB-10748,2026-03-20,CUST-189,Douglas Young,DE,PROD-062,Clothing,1,60.7,Credit Card,Completed,Desktop Web
WEB-10001,2025-10-31,CUST-174,Antonio Nichols,FR,PROD-087,Clothing,4,116.61,Credit Card,Cancelled,Mobile Web
WEB-10750,2026-08-08,CUST-217,Troy Sullivan,FR,PROD-082,Clothing,5,116.61,Credit Card,Returned,Mobile Web
WEB-10751,2025-09-21,CUST-367,Bryan Lutz,AU,PROD-002,Clothing,2,104.42,PayPal,Completed,Desktop Web
WEB-10752,2026-02-05,CUST-290,Rachael Ward,FR,PROD-068,Home,4,237.49,Debit Card,Cancelled,Desktop Web
WEB-10753,2026-08-05,CUST-188,Cindy Bennett,IN,PROD-042,Clothing,1,77.89,UPI,Completed,Desktop Web
WEB-10754,2026-02-10,CUST-256,Timothy Johnson,DE,PROD-066,Electronics,4,711.06,PayPal,Completed,Desktop Web
WEB-10755,2026-02-02,CUST-378,Angela Shaffer,UK,PROD-046,Electronics,1,458.27,UPI,Completed,Mobile App
WEB-10756,2026-07-17,CUST-371,Philip Phillips,US,PROD-064,Books,5,11.82,Credit Card,Cancelled,Mobile Web
WEB-10757,2025-12-06,CUST-371,William Gibson,CA,PROD-069,Books,5,18.61,Credit Card,Cancelled,Mobile App
WEB-10758,2026-01-11,CUST-240,Christian Hartman,FR,PROD-078,Home,4,52.8,PayPal,Completed,Mobile Web
WEB-10759,2025-10-25,CUST-271,Laura Franklin,IN,PROD-037,Clothing,1,23.09,Debit Card,Completed,Mobile Web
WEB-10760,2025-12-11,CUST-167,Andrew Waller,UK,PROD-045,Sports,3,289.03,PayPal,Completed,Mobile App
WEB-10761,2026-06-12,CUST-205,Edwin Morrison,CA,PROD-045,Sports,2,157.02,Debit Card,Returned,Mobile App
WEB-10762,2026-02-20,CUST-163,William Weaver,AU,PROD-041,Electronics,3,732.62,Debit Card,Completed,Mobile Web
WEB-10001,2025-10-17,CUST-280,Sean Rich,AU,PROD-025,Sports,1,270.4,Credit Card,Cancelled,Desktop Web
WEB-10764,2026-06-17,CUST-163,Chelsea Romero,UK,PROD-011,Electronics,4,509.28,Credit Card,Cancelled,Mobile Web
WEB-10765,2025-11-13,,Cesar Humphrey,DE,PROD-050,Sports,1,264.49,Debit Card,Cancelled,Desktop Web
WEB-10766,2025-10-11,CUST-349,George Olson,CA,PROD-004,Books,2,25.41,UPI,Completed,Mobile Web
WEB-10767,2025-10-30,CUST-367,Kristen Miller,UK,PROD-083,Home,1,220.89,UPI,Completed,Desktop Web
WEB-10768,2025-11-26,CUST-113,Timothy Castillo,UK,PROD-023,Home,4,249.4,UPI,Returned,Mobile Web
WEB-10769,2026-08-11,CUST-147,Kimberly Marshall,AU,PROD-027,Clothing,2,110.74,PayPal,Cancelled,Desktop Web
WEB-10770,2026-01-04,CUST-119,Patrick Archer,UK,PROD-034,Books,2,26.59,Debit Card,Cancelled,Mobile Web
WEB-10771,2026-05-14,CUST-349,Angel Leon,UK,PROD-093,Home,3,93.33,Debit Card,Returned,Desktop Web
WEB-10772,2026-07-08,CUST-315,Julie Stein,CA,PROD-002,Clothing,4,63.61,Debit Card,Returned,Mobile Web
WEB-10773,2026-01-30,CUST-310,Jackie Howard,AU,PROD-087,Clothing,2,88.58,UPI,Cancelled,Mobile Web
WEB-10774,2025-12-17,CUST-385,Robert Kelly,IN,PROD-030,Sports,1,172.35,Credit Card,Cancelled,Mobile App
WEB-10775,2025-11-19,CUST-264,John Rodriguez,AU,PROD-036,Electronics,4,-46.45,Debit Card,Completed,Mobile App
WEB-10776,2026-08-30,CUST-373,Carl Stevens,IN,PROD-008,Home,4,91.05,Credit Card,Returned,Mobile Web
WEB-10777,2026-10-10,CUST-212,Stephen Garcia,FR,PROD-100,Sports,4,210.7,Debit Card,Cancelled,Mobile Web
WEB-10778,2026-06-29,CUST-308,Tammy Paul,AU,PROD-047,Clothing,3,71.78,UPI,Cancelled,Mobile App
WEB-10779,2026-01-19,CUST-302,Wendy King,US,PROD-046,Electronics,3,524.55,Debit Card,Cancelled,Mobile Web
WEB-10780,2025-09-29,CUST-382,Daniel Bush,AU,PROD-090,Sports,2,183.95,Credit Card,Cancelled,Mobile Web
WEB-10781,2026-05-15,CUST-285,Anthony Smith,US,PROD-029,Books,4,19.44,Credit Card,Cancelled,Mobile Web
WEB-10782,2026-03-14,CUST-136,Lee Lopez,CA,PROD-024,Books,3,39.66,PayPal,Completed,Desktop Web
WEB-10001,2025-12-03,CUST-301,Vicki Wilson,AU,PROD-028,Home,2,136.24,Debit Card,Completed,Desktop Web
WEB-10784,2025-11-21,CUST-254,Doris Smith,UK,PROD-032,Clothing,3,116.67,Debit Card,Completed,Mobile App
WEB-10785,2025-09-27,CUST-273,Mrs. Katherine Johnson,AU,PROD-070,Sports,5,257.92,PayPal,Cancelled,Desktop Web
WEB-10786,2026-11-13,CUST-371,Timothy Barrera,IN,PROD-043,Home,1,174.4,UPI,Returned,Mobile Web
WEB-10787,2025-11-13,CUST-260,Anthony Barnes,DE,PROD-028,Home,2,227.69,Debit Card,Completed,Desktop Web
WEB-10788,2025-11-20,CUST-237,Kathryn Green,DE,PROD-090,Sports,4,257.9,PayPal,Returned,Mobile Web
WEB-10789,2026-01-06,CUST-128,Sheryl Perry,CA,PROD-074,Books,3,28.54,Credit Card,Cancelled,Mobile Web
WEB-10790,2026-06-03,CUST-338,Allen Conner,US,PROD-095,Sports,5,146.7,PayPal,Completed,Desktop Web
WEB-10791,2026-07-07,CUST-337,David Sawyer,US,PROD-097,Clothing,5,34.75,PayPal,Completed,Mobile Web
WEB-10792,2025-12-06,CUST-344,Jonathan Lee,CA,PROD-009,Books,3,43.02,PayPal,Cancelled,Mobile Web
WEB-10793,2026-05-30,CUST-355,Patrick Russell,UK,PROD-064,Books,3,26.33,Debit Card,Completed,Mobile Web
WEB-10794,2026-06-10,CUST-201,Corey Parrish,AU,PROD-047,Clothing,1,101.89,UPI,Returned,Mobile App
WEB-10795,2025-11-14,CUST-336,Samantha Collins,UK,PROD-020,Sports,3,65.17,UPI,Completed,Mobile Web
WEB-10796,2026-01-06,CUST-164,Vanessa Anderson,US,PROD-042,Clothing,3,19.53,Debit Card,Cancelled,Desktop Web
WEB-10797,2026-03-16,CUST-327,Deanna James,DE,PROD-046,Electronics,2,94.74,PayPal,Completed,Mobile Web
WEB-10798,2026-01-16,CUST-250,John Hudson DDS,FR,PROD-056,Electronics,4,372.9,Credit Card,Cancelled,Mobile Web
WEB-10799,2026-05-16,CUST-125,Alan Carey,IN,PROD-006,Electronics,3,513.7,Credit Card,Completed,Desktop Web
WEB-10800,2026-07-22,CUST-236,Samantha Wright,FR,PROD-097,Clothing,3,100.34,PayPal,Completed,Mobile App
WEB-10801,2026-03-24,CUST-328,Sean Salazar,UK,PROD-027,Clothing,5,107.22,Debit Card,Returned,Mobile App
WEB-10802,2025-10-23,CUST-103,Brooke Gilbert,CA,PROD-054,Books,2,19.13,UPI,Cancelled,Mobile Web
WEB-10803,2025-12-06,CUST-290,Theodore James,US,PROD-032,Clothing,3,67.02,Debit Card,Returned,Mobile Web
WEB-10804,2025-12-19,CUST-355,Diane Clark,IN,PROD-004,Books,4,18.95,Credit Card,Returned,Mobile Web
WEB-10805,2026-02-02,CUST-177,Eric Robertson,US,PROD-074,Books,3,44.63,UPI,Completed,Mobile Web
WEB-10806,2026-08-10,CUST-212,Erica Robinson,US,PROD-047,Clothing,1,115.73,Debit Card,Completed,Desktop Web
WEB-10807,2025-12-29,CUST-364,Christopher Bell,IN,PROD-009,Books,1,11.1,Credit Card,Cancelled,Desktop Web
WEB-10808,2026-06-18,CUST-120,Richard Larson,AU,PROD-048,Home,4,55.47,Debit Card,Completed,Desktop Web
WEB-10809,2025-11-29,CUST-288,Jackie Chan,DE,PROD-091,Electronics,1,751.6,PayPal,Completed,Desktop Web
WEB-10810,2026-08-01,CUST-292,Meghan Morgan,AU,PROD-038,Home,1,174.16,Credit Card,Cancelled,Mobile Web
WEB-10811,2025-09-21,CUST-357,Luis Young,UK,PROD-065,Sports,1,226.57,UPI,Returned,Mobile Web
WEB-10812,2026-04-05,CUST-165,Allison Evans PhD,US,PROD-094,Books,3,30.92,Debit Card,Returned,Desktop Web
WEB-10813,2026-07-05,CUST-285,Angela Miller,IN,PROD-067,Clothing,1,107.55,UPI,Cancelled,Desktop Web
WEB-10814,2026-04-25,CUST-277,Ryan Hart,DE,PROD-062,Clothing,3,76.74,Credit Card,Completed,Desktop Web
WEB-10815,2026-09-08,CUST-363,Ashley Harrison,CA,PROD-079,Books,-5,13.05,UPI,Completed,Mobile App
WEB-10816,2026-07-21,CUST-181,Dr. Carlos Rodgers Jr.,AU,PROD-061,Electronics,1,724.49,PayPal,Cancelled,Mobile App
WEB-10817,2026-04-21,CUST-282,Brady Rodriguez,US,PROD-019,Books,4,43.64,UPI,Returned,Desktop Web
WEB-10818,2025-11-22,CUST-392,Kimberly Vazquez,FR,PROD-073,Home,2,175.09,UPI,Completed,Mobile Web
WEB-10819,2026-07-27,CUST-391,Edward Ford,AU,PROD-061,Electronics,3,153.36,Credit Card,Cancelled,Mobile Web
WEB-10820,2026-03-13,CUST-232,Stacey Hood MD,CA,PROD-098,Home,1,140.12,PayPal,Cancelled,Mobile App
WEB-10821,2026-03-23,CUST-163,Lisa Perry,IN,PROD-092,Clothing,3,20.25,UPI,Returned,Mobile App
WEB-10822,2025-10-26,CUST-235,Stacey Cross,US,PROD-018,Home,5,25.01,PayPal,Cancelled,Mobile Web
WEB-10823,2026-06-01,CUST-121,Haley Miller,FR,PROD-091,Electronics,2,277.69,UPI,Cancelled,Mobile App
WEB-10824,2026-09-06,CUST-282,Todd Brown,US,PROD-023,Home,4,26.61,Debit Card,Cancelled,Desktop Web
WEB-10825,2025-12-14,CUST-400,Mrs. Kim Taylor DVM,IN,PROD-099,Books,4,33.14,Debit Card,Cancelled,Mobile App
WEB-10826,2026-07-29,CUST-108,Jennifer White,US,PROD-091,Electronics,5,628.14,UPI,Returned,Mobile Web
WEB-10827,2026-01-18,CUST-237,Brandon Ramos,CA,PROD-019,Books,4,11.17,Debit Card,Completed,Mobile App
WEB-10828,2026-09-04,CUST-295,Erin Brown,FR,PROD-004,Books,2,43.69,UPI,Cancelled,Desktop Web
WEB-10829,2025-10-26,CUST-367,Joshua Stark,AU,PROD-060,Sports,4,199.97,Credit Card,Completed,Mobile App
WEB-10830,2026-03-18,CUST-276,Audrey Skinner,FR,PROD-036,Electronics,3,172.22,Credit Card,Cancelled,Desktop Web
WEB-10831,2026-04-23,CUST-204,Karen Watson,FR,PROD-075,Sports,1,83.07,PayPal,Cancelled,Mobile Web
WEB-10832,2026-05-11,CUST-122,Emily Lopez,IN,PROD-036,Electronics,2,248.31,Debit Card,Returned,Desktop Web
WEB-10833,2026-03-04,CUST-253,James Wiggins,UK,PROD-007,Clothing,2,64.57,PayPal,Cancelled,Desktop Web
WEB-10834,2026-01-01,CUST-272,Monica Bradley,IN,PROD-009,Books,1,32.92,Credit Card,Cancelled,Mobile App
WEB-10835,2026-08-15,CUST-214,Collin Blanchard,AU,PROD-012,Clothing,3,50.95,Debit Card,Cancelled,Mobile App
WEB-10836,2025-10-18,CUST-339,David Peterson,CA,PROD-030,Sports,2,294.22,Credit Card,Returned,Desktop Web
WEB-10837,2026-02-28,CUST-362,Sierra Little,IN,PROD-086,Electronics,1,549.12,Debit Card,Returned,Mobile App
WEB-10838,2026-01-02,CUST-325,Ronald Barber,AU,PROD-081,Electronics,4,433.26,Credit Card,Completed,Mobile App
WEB-10839,2026-06-16,CUST-256,Anthony Brown,CA,PROD-090,Sports,2,142.02,Credit Card,Completed,Mobile Web
WEB-10840,2026-07-29,CUST-195,Steve Cruz,FR,PROD-069,Books,1,9.08,Credit Card,Returned,Mobile App
WEB-10001,2025-12-28,CUST-213,Angela Lewis,FR,PROD-014,Books,1,43.63,Debit Card,Completed,Desktop Web
WEB-10842,2026-03-21,CUST-118,Michaela Allen,FR,PROD-029,Books,5,27.02,UPI,Completed,Mobile Web
WEB-10843,2025-09-22,CUST-235,Samantha Koch,FR,PROD-043,Home,5,126.39,Debit Card,Cancelled,Mobile Web
WEB-10844,2026-02-16,CUST-320,Ethan Gonzalez,UK,PROD-014,Books,1,15.74,Debit Card,Completed,Mobile Web
WEB-10845,2025-11-16,CUST-113,Stephanie Dunn,US,PROD-070,Sports,2,137.42,UPI,Cancelled,Mobile App
WEB-10846,2026-06-08,CUST-339,Aaron Knapp,US,PROD-031,Electronics,4,527.39,PayPal,Returned,Mobile Web
WEB-10847,2025-11-03,CUST-254,Hunter Dillon,AU,PROD-062,Clothing,3,26.0,UPI,Completed,Mobile Web
WEB-10848,2026-07-13,CUST-177,Samantha Gallagher,IN,PROD-086,Electronics,2,170.27,Credit Card,Cancelled,Mobile App
WEB-10849,2026-04-28,CUST-137,Melissa Marquez,IN,PROD-029,Books,2,16.57,PayPal,Cancelled,Desktop Web
WEB-10850,2026-08-19,CUST-376,Julie Larson,IN,PROD-026,Electronics,3,256.42,UPI,Cancelled,Mobile Web
WEB-10851,2025-12-30,CUST-105,Ashley Warren,FR,PROD-073,Home,4,129.49,Debit Card,Returned,Desktop Web
WEB-10852,2026-06-22,CUST-314,Sabrina Phillips,US,PROD-085,Sports,4,89.29,Credit Card,Completed,Mobile App
WEB-10853,2026-06-12,CUST-363,Lisa Green,CA,PROD-071,Electronics,-5,588.29,Debit Card,Cancelled,Desktop Web
WEB-10854,2025-10-19,CUST-262,Kim Castro,IN,PROD-038,Home,2,168.66,Debit Card,Cancelled,Mobile App
WEB-10855,2026-10-30,CUST-376,Sarah Patterson,FR,PROD-006,Electronics,4,145.63,UPI,Cancelled,Mobile Web
WEB-10856,2025-10-19,CUST-185,Wendy Miller,DE,PROD-007,Clothing,2,78.92,PayPal,Cancelled,Mobile App
WEB-10857,2026-02-12,CUST-210,Sharon Cortez,UK,PROD-037,Clothing,1,60.05,UPI,Returned,Desktop Web
WEB-10858,2026-03-29,CUST-262,Frances Foley,IN,PROD-057,Clothing,-5,62.61,PayPal,Returned,Mobile App
WEB-10859,2026-08-14,CUST-352,Christopher Wiggins Jr.,CA,PROD-003,Home,1,130.24,PayPal,Cancelled,Mobile Web
WEB-10860,2026-08-16,CUST-245,Haley Allen,US,PROD-094,Books,2,31.25,Debit Card,Completed,Mobile Web
WEB-10861,2026-01-21,CUST-162,Matthew Dennis,AU,PROD-025,Sports,1,66.96,PayPal,Returned,Mobile Web
WEB-10862,2025-09-28,CUST-191,Nicholas Flores,IN,PROD-007,Clothing,4,102.06,Debit Card,Returned,Desktop Web
WEB-10863,2026-07-07,CUST-315,Robert Gates,AU,PROD-042,Clothing,3,95.4,UPI,Cancelled,Mobile App
WEB-10864,2026-08-07,CUST-393,Morgan Shepherd,UK,PROD-067,Clothing,3,59.95,PayPal,Cancelled,Mobile Web
WEB-10865,2025-10-26,CUST-389,Matthew Zimmerman,UK,PROD-052,Clothing,4,115.31,Credit Card,Cancelled,Desktop Web
WEB-10866,2026-06-08,CUST-326,Susan Robbins,UK,PROD-036,Electronics,1,-54.15,Debit Card,Returned,Mobile App
WEB-10867,2026-03-03,CUST-143,Robert Monroe,AU,PROD-031,Electronics,5,460.7,Credit Card,Completed,Mobile Web
WEB-10868,2025-09-20,CUST-270,Melissa Chavez,US,PROD-008,Home,1,195.68,Debit Card,Completed,Desktop Web
WEB-10869,2026-04-02,CUST-163,Jordan Moss,CA,PROD-032,Clothing,4,27.51,Credit Card,Cancelled,Desktop Web
